GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
MDG_0000000025,Births attended by skilled health personnel (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/births-attended-by-skilled-health-personnel-%28-%29,2000,2000,2000,SEAR,South-East Asia,IND,India,,,,42.5,42.5,,
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2007,2007,2007,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,3660.0,3660 [2010-5680],2010.0,5680.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2002,2002,2002,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,3.9,3.9 [2.8-5.1],2.8,5.1
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2007,2007,2007,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,23.3,23.3 [20.6-25.7],20.6,25.7
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2012,2012,2012,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,3850.0,3850 [3390-4240],3390.0,4240.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2007,2007,2007,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,27.2,27.2 [21.2-33.2],21.2,33.2
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2002,2002,2002,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,22.4,22.4 [20.0-24.5],20.0,24.5
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-birth-rate-%28per-1000-women-aged-15-19-years%29,2008,2008,2008,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,1.83,1.8,,
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2011,2011,2011,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,33200.0,33200 [29800-35800],29800.0,35800.0
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2005,2005,2005,SEAR,South-East Asia,IND,India,SEX,SEX_BTSX,Both sexes,83382.381,83382 [72029-92479],72029.0,92479.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2019,2019,2019,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,8370.0,8370 [4350-13800],4350.0,13800.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2001,2001,2001,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,27.8,27.8 [22.2-33.4],22.2,33.4
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2015,2015,2015,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,52.8,52.8 [45.5-59.9],45.5,59.9
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2003,2003,2003,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,10100.0,10100 [7170-13400],7170.0,13400.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2000,2000,2000,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,131948.292,131948 [112569-150885],112569.0,150885.0
HEMOGLOBINLEVEL_REPRODUCTIVEAGE_MEAN,Mean hemoglobin level of women of reproductive age (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-women-of-reproductive-age-%28aged-15-49-years%29,2003,2003,2003,SEAR,South-East Asia,IND,India,,,,116.0,116 [113-118],113.0,118.0
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2018,2018,2018,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,26.7,26.7 [18.1-34.7],18.1,34.7
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2000,2000,2000,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,57700.0,57700 [51200-63700],51200.0,63700.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2016,2016,2016,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,24.9,24.9 [22.3-27.1],22.3,27.1
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2005,2005,2005,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,25.5,25.5 [23.0-27.5],23.0,27.5
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2000,2000,2000,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,54.1,54.1 [46.6-61.5],46.6,61.5
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2004,2004,2004,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,47300.0,47300 [38100-54900],38100.0,54900.0
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2016,2016,2016,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,52.8,52.8 [45.4-60.1],45.4,60.1
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2007,2007,2007,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,161000.0,161000 [138000-184000],138000.0,184000.0
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2019,2019,2019,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,2.4,2.4 [1.2-3.9],1.2,3.9
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2003,2003,2003,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,54.1,54.1 [46.4-61.5],46.4,61.5
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2017,2017,2017,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,54.5,54.5 [44.6-63.3],44.6,63.3
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2004,2004,2004,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,3.5,3.5 [2.1-5.2],2.1,5.2
HEMOGLOBINLEVEL_CHILDREN_MEAN,Mean hemoglobin level of children aged 6-59 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-children-aged-6-59-months,2014,2014,2014,SEAR,South-East Asia,IND,India,,,,107.0,107 [104-109],104.0,109.0
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2019,2019,2019,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,62400.0,62400 [46500-76400],46500.0,76400.0
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2016,2016,2016,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,32100.0,32100 [23700-39900],23700.0,39900.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2011,2011,2011,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,161000.0,161000 [137000-185000],137000.0,185000.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2018,2018,2018,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,52.9,52.9 [44.4-60.7],44.4,60.7
HEMOGLOBINLEVEL_CHILDREN_MEAN,Mean hemoglobin level of children aged 6-59 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-children-aged-6-59-months,2012,2012,2012,SEAR,South-East Asia,IND,India,,,,106.0,106 [103-109],103.0,109.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2008,2008,2008,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,67100.0,67100 [59300-73900],59300.0,73900.0
HEMOGLOBINLEVEL_NONPREGNANT_MEAN,Mean hemoglobin level of non-pregnant women (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-non-pregnant-women-%28aged-15-49-years%29,2014,2014,2014,SEAR,South-East Asia,IND,India,,,,117.0,117 [115-120],115.0,120.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2016,2016,2016,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,8590.0,8590 [5590-12200],5590.0,12200.0
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2018,2018,2018,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,30100.0,30100 [25400-33400],25400.0,33400.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2016,2016,2016,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,84800.0,84800 [76100-92300],76100.0,92300.0
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2008,2008,2008,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,54.1,54.1 [45.9-62.1],45.9,62.1
HEMOGLOBINLEVEL_PREGNANT_MEAN,Mean hemoglobin level of pregnant women (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-pregnant-women-%28aged-15-49-years%29,2010,2010,2010,SEAR,South-East Asia,IND,India,,,,108.0,108 [107-110],107.0,110.0
HEMOGLOBINLEVEL_CHILDREN_MEAN,Mean hemoglobin level of children aged 6-59 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-children-aged-6-59-months,2005,2005,2005,SEAR,South-East Asia,IND,India,,,,103.0,103 [101-106],101.0,106.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2011,2011,2011,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,161288.59,161289 [137321-185233],137321.0,185233.0
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2019,2019,2019,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,307.0,307 [172-462],172.0,462.0
HEMOGLOBINLEVEL_PREGNANT_MEAN,Mean hemoglobin level of pregnant women (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-pregnant-women-%28aged-15-49-years%29,2017,2017,2017,SEAR,South-East Asia,IND,India,,,,109.0,109 [108-110],108.0,110.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2001,2001,2001,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,144107.157,144107 [124491-162649],124491.0,162649.0
WHS4_154,Antenatal care coverage - at least four visits (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/antenatal-care-coverage-at-least-four-visits,2014,2010,2014,SEAR,South-East Asia,IND,India,,,,45.4,45.4,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2007,2007,2007,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,54.1,54.1 [46.3-61.6],46.3,61.6
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2008,2008,2008,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,2.6,2.6 [1.4-4.2],1.4,4.2
WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/life-expectancy-at-age-60-%28years%29,2010,2010,2010,SEAR,South-East Asia,IND,India,SEX,SEX_MLE,Male,16.90731,16.9,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2018,2018,2018,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,52.9,52.9 [44.4-60.7],44.4,60.7
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2010,2010,2010,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,4020.0,4020 [3590-4370],3590.0,4370.0
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2011,2011,2011,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,38900.0,38900 [28800-47900],28800.0,47900.0
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2002,2002,2002,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,27.8,27.8 [22.0-33.7],22.0,33.7
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2014,2014,2014,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,85000.0,85000 [66000-104000],66000.0,104000.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2016,2016,2016,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,86100.0,86100 [65800-106000],65800.0,106000.0
HEMOGLOBINLEVEL_REPRODUCTIVEAGE_MEAN,Mean hemoglobin level of women of reproductive age (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-women-of-reproductive-age-%28aged-15-49-years%29,2018,2018,2018,SEAR,South-East Asia,IND,India,,,,117.0,117 [114-120],114.0,120.0
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2013,2013,2013,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,29.2,29.2 [21.8-36.0],21.8,36.0
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2019,2019,2019,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,53.1,53.1 [43.5-62.1],43.5,62.1
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2015,2015,2015,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,52.8,52.8 [45.5-59.9],45.5,59.9
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2001,2001,2001,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,31500.0,31500 [28500-34100],28500.0,34100.0
